Thumbnail,Character,Band,Merch Type,Title,Preorder,Purchased From,Quantity,Tags,Pictures,Auto-Tags,Color,objectid,display_template,format,object_location,image_small,image_thumb,title,description,CharacterClean,BandClean,HHWFix,subject,tags1,tags
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv95UNbSSgRq-ehonHjp1cuxwbxmcQ2FAg9yxqkdbiSSLyVarRt9PV8nBdfDOYg_DzJxhdmCaAnsf2CXFKDBUhDZv-8oAzc2nK90uyK1FsQmoNp8TJ9k0Ncm2Pz6ZMaJXXwnzp79SzUgCJDSqWJOXKXw0SUf-gT2YbP2TfBrag1WwqwxNTTiIAgqcL2MPMVqq9G-76y9k,Kokoro Tsurumaki,"Hello, Happy World!",Flat - Bromide,High Five∞Adventure <Animate Exclusive>,FALSE,,1,cd-benefit,,kokoro-tsurumaki hello-happy-world hhw harohapi flat bromide,#FFEE22,1314,image,image/jpeg,/objects/1314.jpg,/objects/small/1314_sm.jpg,/objects/thumbs/1314_th.jpg,Flat - Bromide,High Five∞Adventure <Animate Exclusive>,Kokoro Tsurumaki,Hello; Happy World!,"Hello, Happy World!","Kokoro Tsurumaki; Hello, Happy World!",cd-benefit,cd benefit
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv95MIcuZrwlUrTe7KqHm7cLZibTFe4nEA-xof-RE018MjJ1QiP_nd2ppI3gdjr09MPWsVzkH2clrDXK62Ua5wYHb-4vxrlUkHc_FOKc3YYmlpyCCNRhYLldlMg5L08lfZeWFW8RrHuYJV7aM5vmqEqYpe9ah-GohYf9CURsTFq6ey19ExJo45jnDKlAcVMaYqapiJBy9,Tsugumi Hazawa,Afterglow,Keychain - Rubber,,FALSE,,1,bkub-okawa pop-team-epic,,tsugumi-hazawa afterglow rubber keychain rubber-keychain,#FFEE88,1313,image,image/jpeg,/objects/1313.jpg,/objects/small/1313_sm.jpg,/objects/thumbs/1313_th.jpg,Keychain - Rubber,,Tsugumi Hazawa,Afterglow,Afterglow,Tsugumi Hazawa; Afterglow,bkub-okawa; pop-team-epic,bkub okawa; pop team epic
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv94a23qubPU610-KbvE_WwzhLppHOszsTV0BCml_eR-dujsTMiK9PiCcyLh_Gk9NEGpszAmQhLh-5BrmWpwBsPVK8YO8reOSGBJO94ZhfbWwojUbgLVgDnrJs1bMVPQ85K1has6Z6K40UgB87I-PV5rqmRgwlt_5IcKPTDiXLVEXuV8UfDB9QOuI9KhZvezee30I6a7b,Hagumi Kitazawa,"Hello, Happy World!",Keychain - Acrylic,,FALSE,,1,circle name-tag,,hagumi-kitazawa hello-happy-world hhw harohapi acrylic keychain acrylic-keychain,#FF9922,1312,image,image/jpeg,/objects/1312.jpg,/objects/small/1312_sm.jpg,/objects/thumbs/1312_th.jpg,Keychain - Acrylic,,Hagumi Kitazawa,Hello; Happy World!,"Hello, Happy World!","Hagumi Kitazawa; Hello, Happy World!",circle; name-tag,circle; name tag
https://mementoserver-hrd.appspot.com/blob/get?uid=5691752395571200&lib=base64RzUyaGxLQnh0Q0FDMmhpNHdIITU%3D,Kanon Matsubara,"Hello, Happy World!",Acrylic Stand,,FALSE,,1,hug smile-seeker,,kanon-matsubara hello-happy-world hhw harohapi acrylic stand acrylic-stand,#44DDFF,1311,image,image/jpeg,/objects/1311.jpg,/objects/small/1311_sm.jpg,/objects/thumbs/1311_th.jpg,Acrylic Stand,,Kanon Matsubara,Hello; Happy World!,"Hello, Happy World!","Kanon Matsubara; Hello, Happy World!",hug; smile-seeker,hug; smile seeker
"https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv97wbudqkfSvstXXMu0OwiCbXLVz4-GJUPAGMgL1-aXVafbjqKZOLmjrY2kkXDhyZxPAW2wVFv7fVKp2vgp2oPxXsUpguQLwmxCtqP5tMm0KdyDUfx3T9-nCm2BI2LL1IoJ4IK_32dySqa6DLWfmuLZGfI_3sOTUOg0O_7M1splJRPpeMiB6eyvi2fEurffw5L2zMUV5,https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv95MM1JuopunWuolZwDUUkWlSrDnsvdGVWcgMq7OkqGxJV5C0O-6K1BRzX57a6odIG_ptfu1isAID5xNCH6uRX3UYjk632FbY8nfkKOoPjPsOWPfdHSVanIIKcg7LMP18aRIf8BtXKcfmbj1mwV9yvTpdccIGu9SkBNdhVF0-fknyLlYfSwGzF3Or6q0tXjjFeGuybi2,https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv95Rc5A21wWR9NLtieM0Wg8XXlB3qPygZOLyfa2XDO1U8zLrjATqOKpMVvn9FE6rdpgZYJyxOPCMLhv97Io85qJuXWERo5QLAKYwkKfNIT4oqqg9KohkTtaXjscRfSjR_Bj6SC0SaV5-cVvUGF3lJfQ1WyD2y4Fwl-0dqHwd-rkNFUvsmnbfpJk4ocdEvrv39iwNK5nB,https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv947tF8nduCK-hXZE0takPf1gEEPIpSMA8vbKlCfkIzgSPqPMuovjz34oGY_taJIjILNuPXI2h5t5hRJ-CDU1rR8XMw4q2oYr_faHY3gnb8zMv9kX9ncaxUBj0PbHMV8qSvV_u_2Ohwrzqh5X0D0Urb2-kV5hdmaeOeMOjRx-RW7KB-jgdIIbHfnoob2cGIVKaA03bMp,https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv95MRm3HV9nrkFrtK7495AD5eQPBkQsUvhDCv-B-3izFOHlmsuFDZ6Dz9xD0vGZ7jSbqWoMM0TEWlWA1nlnuAOhXiycVBYQ1nV8q3YUDFolufbDcVaDK54RFAzxZbfNZxlhCjxhb2ok0HP4ZIiQL6zVVbzbXYuIVfHx-g5IaLOUdvkLImxcw4Z-WotZd_jDoJf-2mk4a",MASKING,RAISE A SUILEN,Misc - Birthday Set,,FALSE,Craft Egg,1,birthday birthday-box,,masking masuki-satou raise-a-suilen ras craft-egg misc,#EEBB44,1310,image,image/jpeg,/objects/1310.jpg,/objects/small/1310_sm.jpg,/objects/thumbs/1310_th.jpg,Misc - Birthday Set,,MASKING,RAISE A SUILEN,RAISE A SUILEN,MASKING; RAISE A SUILEN,birthday; birthday-box,birthday; birthday box
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv97jqqD1Z29TV0bRb-4nONvbOkOFA9R2q8G9B8XAcajhrXp8_RYZ5H-fyzKv7NliL8Rh8OZIKlD-ru6GnRn6LM3GqbnuEUeC_Q2Css3antWR7s-2GQeQqEF8QrF7twAkFPT4CAvM2oh-ofBAp9oBgS5pqiiv2bqzk1V2ruz9jSLEDJMaNNGdNQq-ihLnQSXqU7BT3bLz,Yukina Minato,Roselia,Badge - Can,,FALSE,,1,summer,,yukina-minato roselia can badge button pin can-badge can-button can-pin,#881188,1309,image,image/jpeg,/objects/1309.jpg,/objects/small/1309_sm.jpg,/objects/thumbs/1309_th.jpg,Badge - Can,,Yukina Minato,Roselia,Roselia,Yukina Minato; Roselia,summer,summer
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv952UnvGR1n5dYYGnwF6HPZPQENA8Cf9nTAhKJANdsG8sKDNjHRqr5hi1_KcI0-e177CJuoBJYbfmQo_X-zOaKZ20XS1mX0vtVrllu0WOqtWI3h1WflGdfH-mhO5BF0J4SdIZJW1xkz70r2Gu8LYpELIn1WMMASLNs1jGnLGz4nzP__xPZYhsNG81NWWBq23DC6C8abf,Ran Mitake,Afterglow,Badge - Can,,FALSE,,2,square-badge,https://mementoserver-hrd.appspot.com/blob/get?uid=5387355891433472&lib=base64RzUyaGxLQnh0Q0FDMmhpNHdIITU%3D,ran-mitake afterglow can badge button pin can-badge can-button can-pin,#EE0022,1308,image,image/jpeg,/objects/1308.jpg,/objects/small/1308_sm.jpg,/objects/thumbs/1308_th.jpg,Badge - Can,,Ran Mitake,Afterglow,Afterglow,Ran Mitake; Afterglow,square-badge,square badge
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv95nDVbstXeDQYnFWNUt1jBdszT5k249YUXrMt7NU1kHVsq16Q5KavYXG33VEgwcQn05q4oKV_4BJRybdN-GHfPzjsR1a51cHBm_Z-qEWrX8KukZumQCmuJIA-jzFSlxvbkQOSey_utZhhcxvqFMtttW69w9PlOo6-L1S8IsUqEyHNBXVGKh-lRxXnbeaWBPujHYfykp,LAYER,RAISE A SUILEN,Badge - Can,,FALSE,,1,,,layer raise-a-suilen ras can badge button pin can-badge can-button can-pin,#CC0000,1307,image,image/jpeg,/objects/1307.jpg,/objects/small/1307_sm.jpg,/objects/thumbs/1307_th.jpg,Badge - Can,,LAYER,RAISE A SUILEN,RAISE A SUILEN,LAYER; RAISE A SUILEN,,
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv9718eKkaQwUoYMBlevxs4tj5Mwz6rCcFCxQJm4t9pL3XKiYFJDSMGWwDqTcPBhaZXQ_0ddah9OU93coMXhcc-4wYpSwWWU55ZtV05ibJoXeQqYlPfjbQefWJ9oF01fhSJNqjG7KzwJu7YD7dwSWUfrPttIgxnb5IeBlwzQSNYeAJ7kMLNcBah-B3FZLR9OQgY_Q13dB,Hagumi Kitazawa,"Hello, Happy World!",Flat - Sticker,,FALSE,,1,wego,,hagumi-kitazawa hello-happy-world hhw harohapi flat sticker,#FF9922,1306,image,image/jpeg,/objects/1306.jpg,/objects/small/1306_sm.jpg,/objects/thumbs/1306_th.jpg,Flat - Sticker,,Hagumi Kitazawa,Hello; Happy World!,"Hello, Happy World!","Hagumi Kitazawa; Hello, Happy World!",wego,wego
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv953BEc5Z9Gd73bpy5ivTAS5RHpeIeiRct-NyWySMadvgNgATIks5E6lbqNa_PyWtlKWqCSX_W4-0ygoVwcvLBPmOmFWQwn2UneSaoglILjYmEqWd9o9f-dK6BJ7vHm42KmuvldyOwLKcTe3ficRcqJ1GDUYFPqulcvIayli9ssXHqGxgO8j08BScytR7JTLiKQtyCNr,"Hagumi Kitazawa, Kanon Matsubara, Kaoru Seta, Kokoro Tsurumaki, Misaki Okusawa","Hello, Happy World!",Flat,,FALSE,,1,calendar,,hagumi-kitazawa kanon-matsubara kaoru-seta kokoro-tsurumaki misaki-okusawa hello-happy-world hhw harohapi flat,#FFDD00,1305,image,image/jpeg,/objects/1305.jpg,/objects/small/1305_sm.jpg,/objects/thumbs/1305_th.jpg,Flat,,Hagumi Kitazawa; Kanon Matsubara; Kaoru Seta; Kokoro Tsurumaki; Misaki Okusawa,Hello; Happy World!,"Hello, Happy World!","Hagumi Kitazawa; Kanon Matsubara; Kaoru Seta; Kokoro Tsurumaki; Misaki Okusawa; Hello, Happy World!",calendar,calendar
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv96rE7PrWripax0V9sQQcqS8wQSz6_r-1BcRk0k-wNH0hf6jjuWDdp36Y_V1drgmo-bWVKC4wDev6sPysH5jm5kxej0CPBFqCkRwtMow2siMw7RFhLjpbvLCfYtUOGqy-e2KWsGjHRSh2IPhdZhJzHV31-dTD0hUaEItAU-jiuERSeDyJWcPRAY23BPcC6TsVl1GjaPq,"Aya Maruyama, Hina Hikawa, Chisato Shirasagi, Maya Yamato, Eve Wakamiya",Pastel*Palettes,Misc,Storage Box,FALSE,,1,,,aya-maruyama hina-hikawa chisato-shirasagi maya-yamato eve-wakamiya pastel-palettes pasupare misc,#33DDAA,1304,image,image/jpeg,/objects/1304.jpg,/objects/small/1304_sm.jpg,/objects/thumbs/1304_th.jpg,Misc,Storage Box,Aya Maruyama; Hina Hikawa; Chisato Shirasagi; Maya Yamato; Eve Wakamiya,Pastel*Palettes,Pastel*Palettes,Aya Maruyama; Hina Hikawa; Chisato Shirasagi; Maya Yamato; Eve Wakamiya; Pastel*Palettes,,
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv959HicWI9jd9aFs7oH7KoIdd6niKnQ6bBucQeT5mxnL2wczfpRB6ovsTvAqL3bJasytDcn-bFt75Wvzp4TyvZB6P6c3Uf3MkPjJQsiLH8fFLvnHPUqbXObk2wt3ie_bbmYZYymEQOXcXFWrHR8bmOnyDF3Q1Kjt2DxzKLuCHidbViPHU3IxDw1xcSTQYKU7_tuMyv6G,Hagumi Kitazawa,"Hello, Happy World!",Badge - Can,,FALSE,,1,star-badge,,hagumi-kitazawa hello-happy-world hhw harohapi can badge button pin can-badge can-button can-pin,#FF9922,1303,image,image/jpeg,/objects/1303.jpg,/objects/small/1303_sm.jpg,/objects/thumbs/1303_th.jpg,Badge - Can,,Hagumi Kitazawa,Hello; Happy World!,"Hello, Happy World!","Hagumi Kitazawa; Hello, Happy World!",star-badge,star badge
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv95Jk8ULPppBTevIRIi6WkQLo0HL6pts3EBuOz-Yd-EznPhvbR_ti7iJ8enPKhWNy5DDxuBHzacJHYNJqkHo__qzZpnRSN7I0dfOAZPEtVrWx4QMu3rItq4JIkQXNMW0NKoWhn1tjC0bHxyCfFZneiDTw3KYxCwu4X7bGRm3CJtAXLXiQp059Dy3rWzDJCXzTxNLuFif,Arisa Ichigaya,Poppin'Party,Badge - Can,Initial / At the moment when you shoot through your dreams! <Animate Exclusive>,FALSE,,1,cd-benefit benefit,,arisa-ichigaya poppin-party popipa can badge button pin can-badge can-button can-pin,#AA66DD,1302,image,image/jpeg,/objects/1302.jpg,/objects/small/1302_sm.jpg,/objects/thumbs/1302_th.jpg,Badge - Can,Initial / At the moment when you shoot through your dreams! <Animate Exclusive>,Arisa Ichigaya,Poppin'Party,Poppin'Party,Arisa Ichigaya; Poppin'Party,cd-benefit; benefit,cd benefit; benefit
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv96Ft4bnzi1R6EqsZECV59ZcjVHBdrbwojmpiXOXbn7DLeclj4inDtyNZydO9B9lUQV-W26XrPLr4CFvHPCj_siIJxgS7u28xNYsbTJ5P5eyEtaHkSTNzEMN-t7fBK6pMC570sU-yTHBEEToY16k_lB7VtUOUIriIAoE9n4rlPP1YbcGEnB6dP1bR9dG0km0vUOGfXG0,Lisa Imai,Roselia,Badge - Acrylic,,FALSE,,1,,,lisa-imai roselia acrylic badge button pin acrylic-badge acrylic-button acrylic-pin,#DD2200,1301,image,image/jpeg,/objects/1301.jpg,/objects/small/1301_sm.jpg,/objects/thumbs/1301_th.jpg,Badge - Acrylic,,Lisa Imai,Roselia,Roselia,Lisa Imai; Roselia,,
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv97dnJRDvxuhy7E89ghVUiWvFRli9ltI4a_PD45Zt421z6kc65UQurcM-F_qZHnwxFp5cCmV-4ZzgnLE-D8GWmpOh2fPfptFxml4n-lPV4Se2ewvZVTOO2GAdR4VQP7BP34afio6V8pc5vkqDjUI8DbiNjmTFvN_jFFL3XvjpBzld8UeqL3TG3n-gcynbWQuqtvtB-r0,Hagumi Kitazawa,"Hello, Happy World!",Badge - Can,Fuji-Q 2019,FALSE,,1,fuji-q circle-badge,,hagumi-kitazawa hello-happy-world hhw harohapi can badge button pin can-badge can-button can-pin,#FF9922,1300,image,image/jpeg,/objects/1300.jpg,/objects/small/1300_sm.jpg,/objects/thumbs/1300_th.jpg,Badge - Can,Fuji-Q 2019,Hagumi Kitazawa,Hello; Happy World!,"Hello, Happy World!","Hagumi Kitazawa; Hello, Happy World!",fuji-q; circle-badge,fuji q; circle badge
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv95BdWD0rmCwalWQv_YIJTfnup-g_8eA1CIRpTjpmAAAcAPC9dTLREf4_qtl0A_Q_YkJ1oHHrd1feNkNxw8bkjCXjEml_KGytSMvIvk_VZ-xFCm-HieS4c5eS4VkzWB_MuAFS3vX6spvhDTJRvZn-SRFevynYxn1CyFBEKXjYeQ8AmEwZpkXfo-oqvW6eYtZVOD6LNvI,"Hagumi Kitazawa, Kanon Matsubara, Kaoru Seta, Kokoro Tsurumaki, Misaki Okusawa","Hello, Happy World!",Flat - Bromide,We Can☆Hooray Hooray! <AmiAmi Exclusive>,FALSE,,1,cd-benefit bromide,,hagumi-kitazawa kanon-matsubara kaoru-seta kokoro-tsurumaki misaki-okusawa hello-happy-world hhw harohapi flat bromide,#FFDD00,1299,image,image/jpeg,/objects/1299.jpg,/objects/small/1299_sm.jpg,/objects/thumbs/1299_th.jpg,Flat - Bromide,We Can☆Hooray Hooray! <AmiAmi Exclusive>,Hagumi Kitazawa; Kanon Matsubara; Kaoru Seta; Kokoro Tsurumaki; Misaki Okusawa,Hello; Happy World!,"Hello, Happy World!","Hagumi Kitazawa; Kanon Matsubara; Kaoru Seta; Kokoro Tsurumaki; Misaki Okusawa; Hello, Happy World!",cd-benefit; bromide,cd benefit; bromide
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv94DhBetdNaD_pe33agoN7v_wbTypW4lp2fhbXjz5ZuAI6k4A9KHqVxIk4mwNCpnGvlPl-6eUSOHs-oVmZlfN37XY60o3tP9gXfzkJ3heNwzow4rpUJqb0EH9CewYKN4nVDD9YDN22UWI_QmpeX1rDNX_5XOTJ6gsa5MvfpbFq-UKD0mI-4D85zTcQbB3GC5AXuZA9kD,Eve Wakamiya,Pastel*Palettes,Badge - Can,,FALSE,,1,,,eve-wakamiya pastel-palettes pasupare can badge button pin can-badge can-button can-pin,#DDBBFF,1298,image,image/jpeg,/objects/1298.jpg,/objects/small/1298_sm.jpg,/objects/thumbs/1298_th.jpg,Badge - Can,,Eve Wakamiya,Pastel*Palettes,Pastel*Palettes,Eve Wakamiya; Pastel*Palettes,,
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv94lRgn_u7sEJ0byZxAQrG2lcbWB6j_uEuUUpffkrt5Sj6UhDSWWxpa3Nbb6ux1gfLLBnDzjPK2MIN3J3FcX-i1mJpoFzOC6I6Wtx_BBc9zfH6HwGCgZNnWaQDxYuFJItXRQDBCiO5Lf6zbFLT0eYt6KmbABbad8yOsGofYiFRLOwoluJxtk8wtwUbTVP9xKqUAOGfov,Toko Kirigaya,Morfonica,Plush - Nesoberi,,FALSE,,1,,,toko-kirigaya morfonica monica plush nesoberi neso nesoberi-plush,#EE6666,1297,image,image/jpeg,/objects/1297.jpg,/objects/small/1297_sm.jpg,/objects/thumbs/1297_th.jpg,Plush - Nesoberi,,Toko Kirigaya,Morfonica,Morfonica,Toko Kirigaya; Morfonica,,
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv94LCPXI45xrve6nGyhjCecTNR-tEm9k0H8F6HLIS16kRnfFiX1vMxyQGYwLjDJhGThJHfXYUqK2Exqh6uad_PPMex-FPwHcQD1zt4hc1wF6ga2NrU8STcgfTTRmShIKB2RSkeVAuKF2uAqXpyLjWkvB1XqLv2DfBMrmVqvGhxHl9RhJxle89f6KrDAJWBmojLwlBTHD,,"Poppin'Party, Afterglow, Pastel*Palettes, Roselia, Hello, Happy World!, Morfonica, RAISE A SUILEN",Flat - Clearfile,,FALSE,,1,,https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv97VuW25uEhvbNzBcdS6N6YPhAf_h4L4vUW9xpxrdUEVNeVabzcvFayRBP2jbv-nAaDAe7JU5YPy-z7LGCrNRnppEz3F3ihdl2FL1JLL01bASTpH-tQS4EBNrGsqG6u5lhOJ5qHead88a0xSpCVzFyJKtxBd_ryL_sbvMJo_gsPBtjMPb_EuUhNbl916DDeYQ33nA1me,poppin-party popipa afterglow pastel-palettes pasupare roselia hello-happy-world hhw harohapi morfonica monica raise-a-suilen ras flat clearfile clear-file,#33DDAA,1296,image,image/jpeg,/objects/1296.jpg,/objects/small/1296_sm.jpg,/objects/thumbs/1296_th.jpg,Flat - Clearfile,,,Poppin'Party; Afterglow; Pastel*Palettes; Roselia; Hello; Happy World!; Morfonica; RAISE A SUILEN,"Poppin'Party; Afterglow; Pastel*Palettes; Roselia; Hello, Happy World!; Morfonica; RAISE A SUILEN","Poppin'Party; Afterglow; Pastel*Palettes; Roselia; Hello, Happy World!; Morfonica; RAISE A SUILEN",,
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv94pKwgP1GNfTc-OuE0GnF_TJeyfMQoDPscAQCJeHe7vgFcPCtnt5wz1DqeIqoPpPYv5LD5fjnzlROHfMt-rK1JkFX_EY90NobdiZF1qdffoQX6MxATyf-feU6NEw68-bq4WSBZNtHoMPV3eKmzwjLew3RMEIPbQV61x5nNHYPSwFhdiRm0RA_BKVk1ixh1dVplmKVBd,PAREO,RAISE A SUILEN,Badge - Acrylic,,FALSE,Craft Egg,1,5th-anniversary,,pareo reona-nyubara raise-a-suilen ras craft-egg acrylic badge button pin acrylic-badge acrylic-button acrylic-pin,#FF99BB,1295,image,image/jpeg,/objects/1295.jpg,/objects/small/1295_sm.jpg,/objects/thumbs/1295_th.jpg,Badge - Acrylic,,PAREO,RAISE A SUILEN,RAISE A SUILEN,PAREO; RAISE A SUILEN,5th-anniversary,5th anniversary
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv977xLBUkGFJ8VfsKtmRgkAK05OPDE68SS-O-QhyvHA2YF2lGgJgXEpZcEQyxKrQQHzMZ5-ucdqO-NlhpwS8TMC8aNW-Pix2wUV9zp4zOPXk7nQfwtVP_bE0ipyA0ABv7RSxcstHg7ujbVy5-5miQDbEajBW7wNWb5SoSBPNmkR9ONWEuletZCTGNvy5eLLazY7HoZ9e,Kanon Matsubara,"Hello, Happy World!",Keychain - Acrylic,,FALSE,,1,,,kanon-matsubara hello-happy-world hhw harohapi acrylic keychain acrylic-keychain,#44DDFF,1294,image,image/jpeg,/objects/1294.jpg,/objects/small/1294_sm.jpg,/objects/thumbs/1294_th.jpg,Keychain - Acrylic,,Kanon Matsubara,Hello; Happy World!,"Hello, Happy World!","Kanon Matsubara; Hello, Happy World!",,
https://mementoserver-hrd.appspot.com/blob/get?uid=4512698590035968&lib=base64RzUyaGxLQnh0Q0FDMmhpNHdIITU%3D,LAYER,RAISE A SUILEN,Acrylic Stand,,FALSE,AmiAmi,1,,,layer rei-wakana raise-a-suilen ras amiami acrylic stand acrylic-stand,#CC0000,1293,image,image/jpeg,/objects/1293.jpg,/objects/small/1293_sm.jpg,/objects/thumbs/1293_th.jpg,Acrylic Stand,,LAYER,RAISE A SUILEN,RAISE A SUILEN,LAYER; RAISE A SUILEN,,
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv95cafER2C-g6UjbhDNWXQb2U9XFVadES1n6c7gQN1k74m4bVpyz-tG6pVCJXq0JhbDLDIj_0Y7bw34nJv17U0OzXiPjGdbbIqv6fs9kdRHrLEYKkslMzTaJKJx7GMPLVC73LPYmi5cpNCdYRNyoZYjwI7pDNTVQtOxxTRKWS-B9LW7NTHVBz77B6-a9gYoHSr0iFGL0,MASKING,RAISE A SUILEN,Keychain - Acrylic,,FALSE,,1,cafe,,masking masuki-satou raise-a-suilen ras acrylic keychain acrylic-keychain,#EEBB44,1292,image,image/jpeg,/objects/1292.jpg,/objects/small/1292_sm.jpg,/objects/thumbs/1292_th.jpg,Keychain - Acrylic,,MASKING,RAISE A SUILEN,RAISE A SUILEN,MASKING; RAISE A SUILEN,cafe,cafe
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv957sGE4uqq1quw117xAbwmD1bAbZP-eBN2x48cTx-tRqpiOAfTHwGe6OzwBhv2bOGsgljnoI_BMaecJFiwVCINO8NpuQPLoO7whkCvb9vWOLRhYKZw_X_YeNHfxTODeew-s9aCZuV7xGNLw4zibJww01x13QKnDgc_H8r5KCjbTgUkHD78lk4US-Eu42bxFNm236Nim,Aya Maruyama,Pastel*Palettes,Flat - Sticker,Garupa Vocaloid Cover Collection <First Press>,FALSE,,1,cd-benefit vocaloid-collab,,aya-maruyama pastel-palettes pasupare flat sticker,#FF88BB,1291,image,image/jpeg,/objects/1291.jpg,/objects/small/1291_sm.jpg,/objects/thumbs/1291_th.jpg,Flat - Sticker,Garupa Vocaloid Cover Collection <First Press>,Aya Maruyama,Pastel*Palettes,Pastel*Palettes,Aya Maruyama; Pastel*Palettes,cd-benefit; vocaloid-collab,cd benefit; vocaloid collab
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv94RaOJ2YFEKYb1YG_ljtKHtFoECanYZ_cKMjEiYTb80gyJGMDTG3VsCvWGJ9efNR6EqlXeuOmVmBa9ZHDwOIpRE_pMwZpxzyaqNyHwJGOH-_j-ZmXOTZcfI1MHEwVfoMGadtx23zPQL2u_gSrDYQgoQmi08XbVs5fPTI4DFAzDXdEolZbbhF6mb3-LB5KVHyy9NR-Co,"Kasumi Toyama, Ran Mitake, Aya Maruyama, Yukina Minato, Kokoro Tsurumaki, Mashiro Kurata, LAYER","Poppin'Party, Afterglow, Pastel*Palettes, Roselia, Hello, Happy World!, Morfonica, RAISE A SUILEN",Flat - Sticker,Cover Collection Vol.5 <First Press>,FALSE,,1,cd-benefit,,kasumi-toyama ran-mitake aya-maruyama yukina-minato kokoro-tsurumaki mashiro-kurata layer rei-wakana poppin-party popipa afterglow pastel-palettes pasupare roselia hello-happy-world hhw harohapi morfonica monica raise-a-suilen ras flat sticker,#FF3377,1290,image,image/jpeg,/objects/1290.jpg,/objects/small/1290_sm.jpg,/objects/thumbs/1290_th.jpg,Flat - Sticker,Cover Collection Vol.5 <First Press>,Kasumi Toyama; Ran Mitake; Aya Maruyama; Yukina Minato; Kokoro Tsurumaki; Mashiro Kurata; LAYER,Poppin'Party; Afterglow; Pastel*Palettes; Roselia; Hello; Happy World!; Morfonica; RAISE A SUILEN,"Poppin'Party; Afterglow; Pastel*Palettes; Roselia; Hello, Happy World!; Morfonica; RAISE A SUILEN","Kasumi Toyama; Ran Mitake; Aya Maruyama; Yukina Minato; Kokoro Tsurumaki; Mashiro Kurata; LAYER; Poppin'Party; Afterglow; Pastel*Palettes; Roselia; Hello, Happy World!; Morfonica; RAISE A SUILEN",cd-benefit,cd benefit
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv96cj8r5EmAtpHlvS6fDornUUOloVXUs3lhSAvN7pCpPmbKFOo6E7NoJ56jI2LPnL6bn1jcNqNwQTxfsgdc4AdXO7PpV9U6VxKReQsKIQ7Cy8Ppvouq1TMgxWZdZCV73dKpPWS8zWC-y4Ev3r_5D7Le_YBJMwbd496tx4lVdvjAZLpf2C1tmUiN2TlTSek_c97lNzyxJ,Chisato Shirasagi,Pastel*Palettes,Badge - Can,Fuji-Q 2021 (Key Art),FALSE,,1,fuji-q,,chisato-shirasagi pastel-palettes pasupare can badge button pin can-badge can-button can-pin,#FFEEAA,1289,image,image/jpeg,/objects/1289.jpg,/objects/small/1289_sm.jpg,/objects/thumbs/1289_th.jpg,Badge - Can,Fuji-Q 2021 (Key Art),Chisato Shirasagi,Pastel*Palettes,Pastel*Palettes,Chisato Shirasagi; Pastel*Palettes,fuji-q,fuji q
https://mementoserver-hrd.appspot.com/blob/get?blob=AMIfv9458rVPrSLpBX6UmDHhJk2gzJPnCwjc3mXjSMoSBZ637ej0NBHhw-HnQhDDOFz4aeQzsauXqyeP1R-Ze1etUYeNatsSWCqv0Twf2Xv_RBdl4wZ2Q0EHVKn7O4kb44CRz48LnRpx3R2JFJafV17pKcD22DtiG9hFB-EgMFrfMMTwNY8Wpf6WuUUCsIjsKWXxLJr2rXs5,Ran Mitake,Afterglow,Keychain - Acrylic,,FALSE,,1,,,ran-mitake afterglow acrylic keychain acrylic-keychain,#EE0022,1288,image,image/jpeg,/objects/1288.jpg,/objects/small/1288_sm.jpg,/objects/thumbs/1288_th.jpg,Keychain - Acrylic,,Ran Mitake,Afterglow,Afterglow,Ran Mitake; Afterglow,,
